14	0
14	0
14	0
14	0
28	0
28	0
28	0
28	0
42	0.0223739513529024
42	0.0159036406826785
42	0.0286121061816846
42	0.0376754081071839
63	0.0392797396534269
63	0.0601708269519401
63	0.083316889258804
63	0.104549977005137
84	0.137211722931386
84	0.113575680773311
84	0.0980074285124537
84	0.0764503083299889
112	0.0701085505958404
112	0.119320856783573
112	0.132931810622104
112	0.131015077329508
140	0.0771559113470906
140	0.0856025956666629
203	0.0641066280283896
203	0.120045614044006
203	0.164270386859115
203	0.0801374838786071
231	0.163599363749331
252	0.106124075427954
252	0.12459630911188
252	0.0971247970890051
252	0.080429810298103
287	0.194953978578765
364	0.0536376404494382
364	0.0694653926037091
364	0.0415792692813971
371	0.0949106234514764
371	0.104682038714788
371	0.0707674943566591
