14	0
14	0
14	0
14	0
28	0
28	0
28	0
28	0
42	0.123357945245784
42	0.176082193049679
42	0.200011538878707
42	0.328291314108818
63	0.344607804931758
63	0.3142458240683
63	0.436474435083073
63	0.181356326926013
84	0.171823541387587
84	0.311942664375803
84	0.461815270538656
84	0.358930411301388
112	0.414801408311299
112	0.457347932303664
112	0.333070047693537
112	0.349896892284956
140	0.362570185219905
140	0.348534856659262
203	0.265674659718547
203	0.46314592806945
203	0.529803873541298
203	0.40241571625517
231	0.539227847585469
252	0.612860334638105
252	0.719802955000641
252	0.677542836310609
252	0.338168521333156
287	0.932702680787455
364	0.598000563221628
364	0.669848609143113
364	0.504253986162679
371	0.719271973696736
371	0.232781811449546
371	0.388932544826788
