14	108060
14	134370
14	131360
14	95090
28	933000
28	909000
28	674990
28	609000
42	763000
42	262300
42	567000
42	973000
56	584900
56	604900
56	696300
56	636800
56	542700
56	381300
56	293000
56	314500
56	275600
63	299000
63	823000
63	542000
63	445800
63	345800
63	223300
63	317600
63	258050
84	448600
84	926000
84	838000
84	538000
112	158500
112	519000
112	270000
112	307700
126	452600
126	171200
126	168100
126	269000
126	171100
140	440000
140	431000
140	348900
140	206670
140	249500
140	248610
168	242150
168	424200
168	353600
196	367000
196	169110
203	258900
203	361000
203	341000
203	437000
231	196970
252	103580
252	98420
252	95100
252	173450
259	182400
259	243300
259	579900
287	466700
294	198900
294	340900
315	45060
315	49000
315	56770
315	73660
364	546000
364	299000
364	165100
371	66540
371	45558
371	221900
