14	17590000
14	28570000
14	2.9e+07
14	27800000
28	42291000
28	73237100
28	50205870
28	42664000
42	45310000
42	44750000
42	34860000
42	29810000
56	20150000
56	24190000
56	22890000
56	18800000
56	20550000
56	24080000
56	19540000
56	14700000
56	25340000
63	29830000
63	24590000
63	35050000
63	31310000
63	20500000
63	47070000
63	11180000
63	29080000
84	18580000
84	30870000
84	27300000
84	30450000
112	37110000
112	42790000
112	33120000
112	21260000
126	13074000
126	16950000
126	9746000
126	9636000
126	18180000
140	25630000
140	44340000
140	14380000
140	17270000
140	16610000
140	17224000
168	23102000
168	11304000
168	16170000
196	12041000
196	15638000
203	14120000
203	10390000
203	14480000
203	13260000
231	4785000
252	9199000
252	12932000
252	7679000
252	13444000
259	9046000
259	7672000
259	9853000
287	3468000
294	7294000
294	8029000
315	6085000
315	7460000
315	4551000
315	9214000
364	3937000
364	7339000
364	6260000
371	4413000
371	8047000
371	3145000
